524,Can you decrease the access level when overriding a method?,"Yes, always",No,Only from public to protected,Only from protected to private,B,You cannot decrease the access level when overriding a method. The overriding method must have the same or more permissive access level.,Access modifiers,,
525,What is the correct order of access modifiers from most restrictive to least restrictive?,"public, protected, default, private","private, default (package-private), protected, public","default, private, protected, public","private, protected, default, public",B,"The correct order from most restrictive to least restrictive is: private, default (package-private), protected, public.",Access modifiers,,
526,Can a protected method be accessed by an instance of a subclass from a different package?,No,"Yes, always",Only through inheritance,"Yes, but only by the subclass itself",D,"A protected method can be accessed by a subclass in a different package, but only within the subclass itself, not through instances of the subclass.",Access modifiers,,
527,Which access modifier is recommended for getter and setter methods?,Protected,private,default,public,D,Getter and setter methods are typically public because they provide controlled access to private fields from outside the class.,Access modifiers,,
528,What happens if you try to override a public method with a private method?,Method is overridden successfully,Compilation error,Runtime error,"Method is hidden, not overridden",B,Attempting to override a public method with a private method results in a compilation error because you cannot reduce the access level.,Access modifiers,,
529,Can a private inner class be accessed from outside the outer class?,"Yes, with proper import",No,Only through reflection,Only if static,B,"Private inner classes cannot be accessed from outside the outer class, regardless of how you try to access them in normal code.",Access modifiers,,
530,Which access modifier should be used for constants that are part of a public API?,Incorrect,private,default,public,D,Constants that are part of a public API should be declared as public so they can be accessed by client code.,Access modifiers,,
531,What is the difference between default and protected access in the same package?,No difference,Incorrect,Protected is more restrictive,"Default allows inheritance, protected doesn't",A,"Within the same package, default and protected access behave identically - both allow access to all classes in the package.",Access modifiers,,
532,Can a top-level class be declared as private?,Yes,No,Only nested classes,Only if static,B,Top-level classes cannot be declared as private. Only public or default (package-private) access is allowed for top-level classes.,Access modifiers,,
533,Which access modifier is inherited when a subclass extends a class?,The same as the parent class,Incorrect,Always private,No access modifier is inherited,A,"When a subclass extends a class, accessible members retain their original access modifiers unless explicitly overridden with the same or more permissive access.",Access modifiers,,
534,What access should helper methods have if they are only used within the same class?,Incorrect,public,default,private,D,Helper methods used only within the same class should be private to encapsulate implementation details and prevent external access.,Access modifiers,,
535,Can you access a protected member through an object reference in the same package?,"Yes, always",Incorrect,Only if it's a subclass instance,Depends on the member type,A,"Protected members can be accessed through any object reference within the same package, regardless of whether it's a subclass or not.",Access modifiers,,
536,What happens when you try to make a private method public in a subclass?,Method is overridden,Method is overloaded,Compilation error,Method is hidden,B,"Since private methods are not inherited, creating a public method with the same name in a subclass results in method overloading, not overriding.",Access modifiers,,
537,Which access level should be used for methods that are part of the class's public contract?,Incorrect,private,default,public,D,Methods that are part of the class's public contract (intended to be used by external clients) should be declared as public.,Access modifiers,,
538,Can a protected constructor be called from a different package?,No,"Yes, from any class",Only from subclasses,Only with super() call,C,"A protected constructor can only be called from subclasses, even if they are in different packages. Non-subclass classes in different packages cannot access it.",Access modifiers,,
539,What is the access level of members in an interface by default?,Incorrect,private,default,public,D,"All members in an interface are public by default. Methods are public abstract, and fields are public static final.",Access modifiers,,
540,Can you reduce the access level of a field when inheriting?,"Yes, always",No,Only from public to protected,Only with hiding,B,Fields cannot be overridden in Java; they can only be hidden. The access level of the original field remains unchanged in the parent class.,Access modifiers,,
541,Which access modifier should be used for a method that performs validation and is used by multiple classes in the same package?,protected,private,default (package-private),public,C,A validation method used by multiple classes in the same package should have default (package-private) access to limit its scope to the package.,Access modifiers,,
542,What access modifier should abstract methods in an abstract class have if they need to be implemented by subclasses?,private,protected,default only,public only,B,Abstract methods that need to be implemented by subclasses should be protected (if subclasses might be in different packages) or public (if wider access is needed).,Access modifiers,,
543,Can a private method call a public method in the same class?,Yes,Incorrect,Only with this keyword,Only if static,A,"A private method can call any other method in the same class, regardless of the other method's access level, because they are all within the same class scope.",Access modifiers,,
544,Which access modifier allows access from subclasses but not from other classes in the same package?,private,public,default,None - this is not possible,D,No single access modifier provides access only to subclasses while excluding other classes in the same package. Protected gives access to both subclasses and same-package classes.,Access modifiers,,
545,What happens if you try to access a default (package-private) member from a different package?,Returns null,Incorrect,Compilation error,Runtime exception,C,Attempting to access a default (package-private) member from a different package results in a compilation error because it's not visible outside its package.,Access modifiers,,
546,Can static methods have different access modifiers than instance methods in the same class?,Yes,Incorrect,Only if private,Only if public,A,Static methods can have any access modifier independently of instance methods. Each method's access level is determined individually.,Access modifiers,,
547,Which access modifier should be used for a factory method that creates instances of the class?,private,Incorrect,default,public,D,Factory methods should typically be public so that external clients can use them to create instances of the class.,Access modifiers,,
548,What access level should be used for enum constants?,private,protected,default,public,D,Enum constants are implicitly public static final and should remain public so they can be accessed from external code.,Access modifiers,,
549,Can you access a protected member of a parent class through a sibling class instance?,"Yes, always",No,Only in the same package,Only if both are subclasses,C,You can access a protected member of a parent class through a sibling class instance only if you're in the same package. Cross-package access requires direct inheritance.,Access modifiers,,
550,Which design principle is best supported by using private access for fields?,Inheritance,Polymorphism,Encapsulation,Abstraction,C,Using private access for fields best supports encapsulation by hiding internal data and providing controlled access through methods.,Access modifiers,,
551,What access modifier should be used for a method that initializes static resources and should only be called once?,public,Incorrect,default,private,D,A method that initializes static resources and should only be called internally should be private to prevent external interference with the initialization process.,Access modifiers,,
552,What is the difference between wait() and sleep() methods in Java?,"wait() releases the lock and must be called in synchronized context, sleep() does not release the lock",Incorrect,Both release locks,Neither releases locks,A,"wait() releases the object's monitor lock and must be called within synchronized context, while sleep() does not release any locks and can be called anywhere. wait() is used for inter-thread communication, sleep() for pausing execution.",Concurrency,,
553,Which method must be called from within a synchronized context?,sleep(),wait(),run(),start(),B,"The wait() method must be called from within a synchronized context (synchronized method or block). Calling wait() outside synchronized context throws IllegalMonitorStateException. This is because wait() releases the monitor lock, which the thread must own first.",Concurrency,,
554,What is deadlock in Java concurrency?,"A situation where two or more threads are blocked forever, each waiting for the other to release a resource",Incorrect,A way to speed up thread execution,A type of thread pool,A,"Deadlock occurs when two or more threads are blocked indefinitely, each waiting for the other to release a resource. For example, Thread A holds Resource 1 and waits for Resource 2, while Thread B holds Resource 2 and waits for Resource 1. This creates a circular dependency that prevents progress.",Concurrency,,
555,What is the purpose of the volatile keyword in Java?,To make variables faster,To ensure the changes to a variable are immediately visible to all threads,To create new threads,To synchronize methods,B,"The volatile keyword ensures that changes to a variable are visible to all threads immediately. It prevents thread-local caching of the variable and provides a happens-before relationship. However, volatile alone doesn't provide atomicity for compound operations like increment.",Concurrency,,
556,What is the difference between ExecutorService and ThreadPoolExecutor?,"ExecutorService is an interface, ThreadPoolExecutor is a concrete implementation",Incorrect,"ExecutorService is a class, ThreadPoolExecutor is an interface",ExecutorService is deprecated,A,"ExecutorService is an interface that provides methods for managing and controlling thread execution. ThreadPoolExecutor is a concrete implementation of ExecutorService that provides a flexible thread pool with configurable core size, maximum size, keep-alive time, and work queue.",Concurrency,,
557,What is the purpose of the join() method in Thread class?,To combine two threads into one,To allow one thread to wait for another thread to complete its execution,To start a thread,To stop a thread,B,"The join() method allows one thread to wait for another thread to complete its execution. When thread A calls threadB.join(), thread A will block until thread B finishes. This is useful for ensuring that dependent operations complete in the correct order.",Concurrency,,
558,What happens when a thread calls wait() method?,The thread continues execution,The thread enters the waiting state,The thread terminates,The thread sleeps for a specified time,B,"When a thread calls wait(), it releases the object's monitor lock and enters the waiting state. The thread remains in this state until another thread calls notify() or notifyAll() on the same object, or until the optional timeout expires. The thread must reacquire the lock before continuing execution.",Concurrency,,
559,What is the difference between notify() and notifyAll() methods?,"notify() wakes up one waiting thread, notifyAll() wakes up all waiting threads",Incorrect,"notify() wakes up all threads, notifyAll() wakes up one thread",Both methods stop threads,A,"notify() wakes up only one arbitrary thread that is waiting on the object's monitor, while notifyAll() wakes up all threads waiting on the object's monitor. Using notifyAll() is generally safer as it avoids the risk of missing notifications, but notify() can be more efficient when you know only one thread should proceed.",Concurrency,,
560,Which of the following is the correct way to create a thread in Java using Runnable?,Thread t = new Thread(); t.run();,Incorrect,"Thread t = new Thread(new Runnable() { public void run() { System.out.println(Running""); } }); t.start();""","Runnable r = () -> System.out.println(Running""); r.start();""",C,"To create and start a thread using Runnable: 1) Create a Thread object passing the Runnable implementation to the constructor, 2) Call start() on the Thread object (not the Runnable). Option A calls run() instead of start(), Option B tries to call start() on Runnable (which doesn't have this method), Option D tries to call start() on a lambda expression directly.",Concurrency,,
561,What method must be implemented when a class implements Runnable?,start(),run(),execute(),launch(),B,"When implementing the Runnable interface, you must provide an implementation of the run() method. This method contains the code that will be executed when the thread runs. The start() method belongs to the Thread class, not Runnable. The execute() and launch() methods are not part of the Runnable interface.",Concurrency,,
562,Which of the following is NOT a valid way to start a thread?,Incorrect,new Thread(new MyRunnable()).start();,Thread t = new Thread(myRunnable); t.start();,"Thread t = new Thread(() -> System.out.println(Hello"")); t.start();""",B,"Option B calls the run() method directly on the Runnable object, which executes the code in the current thread rather than starting a new thread. To start a new thread, you must call start() on a Thread object. Options A, C, and D all correctly create Thread objects and call start() to begin new thread execution.",Concurrency,,
563,What is the purpose of the Thread.sleep() method?,Incorrect,To destroy the thread,To pause the current thread for a specified time,To stop the thread permanently,C,"Thread.sleep() causes the currently executing thread to pause for a specified number of milliseconds. The thread enters the TIMED_WAITING state and will resume execution after the sleep period expires or if interrupted. It does not destroy, stop, or wait for locks - it simply pauses execution temporarily.",Concurrency,,
564,Which interface allows a class to be executed by a thread?,Incorrect,Thread,Runnable,Callable,C,"The Runnable interface allows a class to be executed by a thread. It defines a single method run() that contains the code to be executed. Thread is a class, not an interface. Executor is for managing thread execution but doesn't make a class executable. Callable is similar to Runnable but returns a result and can throw exceptions.",Concurrency,,
565,What happens if you call run() instead of start() on a thread?,Incorrect,A new thread is created,The code runs in the current thread,The thread is paused,C,"Calling run() directly executes the thread's code in the current thread (the caller's thread), not in a new thread. This means no concurrent execution occurs. To achieve true multithreading, you must call start(), which creates a new thread and then calls run() within that new thread context. Calling run() directly is just a normal method call.",Concurrency,,
566,Which of the following will cause a race condition when accessed from multiple threads?,Incorrect,A local variable inside run(),A shared non-synchronized variable,A volatile variable,C,"A shared non-synchronized variable can cause race conditions because multiple threads can read and write to it concurrently without proper synchronization. Local variables are thread-safe (each thread has its own stack), static final constants are immutable, and volatile variables provide visibility guarantees that help prevent certain race conditions.",Concurrency,,
567,What is true about daemon threads in Java?,Incorrect,They block the JVM from shutting down,They run in the background and do not prevent JVM from exiting,They have higher priority than user threads,C,"Daemon threads are background threads that do not prevent the JVM from exiting when all user (non-daemon) threads have finished. Examples include garbage collector threads. When only daemon threads remain running, the JVM will shut down. You can set a thread as daemon using setDaemon(true) before starting it.",Concurrency,,
568,Which collection maintains insertion order?,ArrayList,HashSet,LinkedHashSet,None,C,LinkedHashSet maintains the insertion order of elements,Collections,,
569,What is the default size of ArrayList?,6,10,15,16,B,ArrayList has a default initial capacity of 10,Collections,,
570,Which interface represents a collection that does not allow duplicates?,List,Set,Queue,Map,B,Set interface does not allow duplicate elements,Collections,,
571,Which collection is synchronized?,ArrayList,Vector,LinkedList,HashMap,B,Vector is synchronized unlike ArrayList,Collections,,
572,What is the difference between HashMap and TreeMap?,Ordering,Incorrect,Type safety,All of the above,A,"TreeMap maintains sorted order, HashMap does not",Collections,,
573,Which collection allows null values?,ArrayList,HashMap,TreeMap values,Both A and C,D,"ArrayList and TreeMap values allow null, TreeSet does not",Collections,,
574,What is the initial capacity of HashMap?,8,16,32,64,B,HashMap has default initial capacity of 16,Collections,,
575,Which interface is the root of Collection hierarchy?,List,Incorrect,Collection,Map,C,Collection interface is the root of collection hierarchy,Collections,,
576,What is the purpose of the Iterator interface in Java?,To create objects,To traverse collections sequentially,To sort collections,To compare objects,B,"Iterator interface provides a standard way to traverse (access elements sequentially) through collections like ArrayList, HashSet, etc., without exposing the underlying implementation details.",Collections,,
577,Which method checks if there are more elements in an Iterator?,hasNext(),Incorrect,next(),available(),A,"The hasNext() method returns true if there are more elements to iterate over, false otherwise. It should be called before next() to avoid NoSuchElementException.",Collections,,
578,What does the next() method do in an Iterator?,Returns the current element,Returns the next element,Checks if next element exists,Skips the next element,B,"The next() method returns the next element in the iteration and advances the iterator position. If no more elements exist, it throws NoSuchElementException.",Collections,,
579,Which method is used to remove an element during iteration?,delete(),remove(),erase(),clear(),B,The remove() method removes the last element returned by next() from the underlying collection. It can only be called once per call to next() and must be called after next().,Collections,,
580,What exception is thrown when calling next() on an Iterator with no more elements?,Incorrect,IllegalStateException,NoSuchElementException,NullPointerException,C,NoSuchElementException is thrown when next() is called on an Iterator that has no more elements. Always use hasNext() to check before calling next().,Collections,,
581,Which type of Iterator allows bidirectional traversal?,Iterator,ListIterator ,BidirectionalIterator,ReverseIterator,B,"ListIterator extends Iterator and provides bidirectional traversal with additional methods like hasPrevious(), previous(), and the ability to add/set elements during iteration.",Collections,,
582,What is the advantage of using Iterator over index-based loops?,Iterator is faster,Iterator works uniformly with all Collection implementations,Iterator uses less memory,Iterator is easier to write,B,"Iterator works uniformly with all Collection implementations (ArrayList, LinkedList, HashSet, etc.), while index-based access only works with indexed collections like List implementations.",Collections,,
583,Can you modify a collection while iterating with a regular for-each loop?,"Yes, always safe",No,"Yes, but only additions","Yes, but only deletions",B,Modifying a collection during for-each iteration (except through Iterator.remove()) throws ConcurrentModificationException. Use Iterator.remove() for safe removal during iteration.,Collections,,
584,What is the difference between fail-fast and fail-safe iterators?,"Fail-fast detects concurrent modification, fail-safe doesn't",Incorrect,Both detect concurrent modification,Neither detects concurrent modification,A,"Fail-fast iterators (like those from ArrayList, HashMap) immediately throw ConcurrentModificationException if collection is modified during iteration. Fail-safe iterators (like ConcurrentHashMap) work on a copy and don't throw exceptions.",Collections,,
585,Which method is specific to ArrayList and not part of the List interface?,trimToSize(),Incorrect,remove(),get(),A,trimToSize() is specific to ArrayList and reduces the capacity of the ArrayList to its current size. This method is not part of the List interface but is an ArrayList-specific optimization method.,Collections,,
586,Which method is specific to LinkedList for adding elements at the beginning?,addFirst(),Incorrect,insert(),prepend(),A,addFirst() is specific to LinkedList (implements Deque) and adds an element at the beginning of the list. This method is not available in ArrayList as it doesn't implement Deque interface.,Collections,,
587,Which method is specific to HashSet for checking the load factor?,getLoadFactor(),Incorrect,capacity(),No such method exists,D,"HashSet doesn't provide a public method to check the load factor. The load factor is an internal parameter used for rehashing, but it's not exposed through public methods in HashSet.",Collections,,
588,Which method is specific to TreeSet for getting elements in a range?,subSet(),Incorrect,between(),filter(),A,"subSet(E fromElement, E toElement) is specific to TreeSet (implements NavigableSet) and returns a view of the portion of the set whose elements range from fromElement to toElement. This method is not available in HashSet.",Collections,,
589,Which method is specific to HashMap for checking if it contains a specific value efficiently?,containsValue(),Incorrect,findValue(),searchValue(),A,"containsValue() is available in HashMap but it's not efficient (O(n) time complexity) as it requires scanning all values. HashMap is optimized for key-based operations, not value-based operations.",Collections,,
590,Which method is specific to TreeMap for getting the first (lowest) key?,firstKey(),Incorrect,minKey(),lowestKey(),A,firstKey() is specific to TreeMap (implements NavigableMap) and returns the first (lowest) key in the map. This method is not available in HashMap as it doesn't maintain order.,Collections,,
591,Which method is specific to PriorityQueue for examining the head without removing it?,peek(),Incorrect,head(),top(),A,"peek() is part of the Queue interface and returns the head of the queue without removing it. In PriorityQueue, this returns the element with highest priority according to the comparator or natural ordering.",Collections,,
592,Which method is specific to ArrayDeque for adding elements at both ends?,addFirst() and addLast(),Incorrect,insertFirst() and insertLast(),prependAdd() and appendAdd(),A,addFirst() and addLast() are methods from the Deque interface implemented by ArrayDeque. These methods allow efficient addition of elements at both ends of the deque.,Collections,,
593,Which LinkedList method removes and returns the first element?,removeFirst(),Incorrect,popFirst(),extractFirst(),A,removeFirst() is specific to LinkedList (implements Deque) and removes and returns the first element. This method throws NoSuchElementException if the list is empty.,Collections,,
594,Which TreeSet method returns the greatest element less than the given element?,lower(),Incorrect,before(),smaller(),A,"lower(E e) is specific to TreeSet (implements NavigableSet) and returns the greatest element strictly less than the given element, or null if no such element exists.",Collections,,
595,Which Vector method is synchronized and specific to Vector class?,addElement(),Incorrect,insert(),append(),A,"addElement() is a legacy method specific to Vector class that adds an element to the end. While Vector's add() method is also synchronized, addElement() is Vector-specific and not part of the List interface.",Collections,,
596,Which LinkedHashSet characteristic makes it different from HashSet?,Maintains insertion order,Incorrect,Smaller memory footprint,Automatic sorting,A,"LinkedHashSet maintains the insertion order of elements using a doubly-linked list, while HashSet doesn't guarantee any order. This makes LinkedHashSet useful when you need a Set with predictable iteration order.",Collections,,
597,Which method is specific to EnumSet for creating sets with enum ranges?,range(),Incorrect,from(),of(),A,"EnumSet.range(E from, E to) creates an enum set containing all elements in the range from 'from' to 'to' inclusive. This is specific to EnumSet and works only with enum types.",Collections,,
598,Which method is specific to WeakHashMap for manual garbage collection triggering?,No such method exists,Incorrect,cleanup(),purge(),A,WeakHashMap doesn't provide a public method to manually trigger cleanup of stale entries. The cleanup happens automatically during normal operations when weak references are garbage collected.,Collections,,
599,Which Hashtable method is synchronized and legacy-specific?,elements(),Incorrect,getValues(),allValues(),A,"elements() is a legacy method specific to Hashtable that returns an enumeration of values. While values() is the preferred method, elements() is Hashtable-specific and synchronized.",Collections,,
600,Which method is specific to ConcurrentHashMap for atomic operations?,putIfAbsent(),Incorrect,insertIfEmpty(),setIfNull(),A,"putIfAbsent(K key, V value) is specific to ConcurrentHashMap and atomically puts a value only if the key is not already present. This method is thread-safe and returns the previous value or null.",Collections,,
601,Which of the following statements is true about java.util.HashMap?,HashMap allows multiple null keys and null values,Incorrect,HashMap allows only one null key and multiple null values,HashMap allows multiple null keys but only one null value,C,"HashMap allows one null key because keys must be unique, and only one null is allowed. There is no limit to how many null values you can have, because values don�t need to be unique.",Collections,,
602,Which collection allows null as both key and value?,HashMap,Incorrect,TreeMap,ConcurrentHashMap,A,Hashtable and ConcurrentHashMap do not allow null keys or values. TreeMap throws NullPointerException if a null key is inserted (unless a custom Comparator allows it).,Collections,,
603,Which collection maintains insertion order?,HashMap,TreeMap, LinkedHashMap,HashSet,C,It maintains the insertion order. HashMap does not maintain any order. TreeMap maintains sorted order of keys (not insertion order). HashSet does not maintain order either,Collections,,
604,What is a generic in Java?,Type safety at compile time,Incorrect,Runtime error,Compilation error,A,Generics provide type safety at compile time,Wrapper Classes & Generics,,
605,Which symbol is used to define generics?,[],(),<>,{},C,Angle brackets <> are used to define generic types,Wrapper Classes & Generics,,
606,What happens when an exception is not handled?,Program continues,Program continues,Nothing happens,Compilation error,B,Unhandled exceptions cause program termination,Exception Handling,,
607,Which block is always executed in exception handling?,try,catch,finally,throw,C,Finally block always executes regardless of exception,Exception Handling,,
608,What is the superclass of all exception classes?,Exception,Incorrect,Throwable,RuntimeException,C,Throwable is the superclass of all exceptions and errors,Exception Handling,,
609,What does the diamond operator <> do?,Type inference,Incorrect,Type casting,Type conversion,A,Diamond operator allows type inference in generics,Wrapper Classes & Generics,,
610,What is checked exception?,Exception checked at runtime,Exception checked at compile time,Exception not checked,Exception ignored,B,Checked exceptions are verified at compile time,Exception Handling,,
611,What is type erasure in generics?,Removing generic type info at runtime,Removing generic type info at compile time,Changing type info,Copying type info,A,Type erasure removes generic type information at runtime,Wrapper Classes & Generics,,
612,What is runtime exception?,Exception at compile time,Exception at run time,No exception,Checked exception,B,Runtime exceptions occur during program execution,Exception Handling,,
613,What is wildcard in generics?,? symbol,! Symbol,& symbol,| symbol,A,Question mark (?) represents wildcard in generics,Wrapper Classes & Generics,,
614,What is try-with-resources?,Automatic resource management,Incorrect,No resource management,Resource duplication,A,Try-with-resources automatically manages resources,Exception Handling,,
615,What is inheritance in Java?,Creating new objects,Acquiring properties and methods of another class,Deleting objects,Copying objects,B,Inheritance allows a class to acquire properties and methods of another class,OOP Concepts,,
616,Which keyword is used to inherit a class in Java?,implements,extends,inherits,super,B,The extends keyword is used to inherit from a class,OOP Concepts,,
617,What is polymorphism?,One name multiple forms,Incorrect,No names,Same name same form,A,Polymorphism allows one interface to be used for a general class of actions,OOP Concepts,,
618,What is a lambda expression?,Anonymous function,Incorrect,Class method,Interface method,A,Lambda expressions represent anonymous functions,Lambda Expression,,
619,Which operator is used in lambda expressions?,->,(=>),::,(==>),A,Arrow operator (->) is used in lambda expressions,Lambda Expression,,
620,What is method overloading?,"Same method name, different parameters","Same method name, same parameters","Different method name, same parameters","Different method name, different parameters",A,Method overloading uses same name with different parameters,OOP Concepts,,
621,What is method overriding?,Redefining method in subclass,Incorrect,Deleting method,Copying method,A,Method overriding redefines a method in the subclass,OOP Concepts,,
622,What is a functional interface?,Interface with multiple methods,Interface with exactly one abstract method,Interface with no methods,Interface with static methods,B,Functional interface has exactly one abstract method,Lambda Expression,,
623,What is abstraction?,Hiding implementation details,Incorrect,Copying details,Deleting details,A,Abstraction hides implementation and shows only essential features,OOP Concepts,,
624,Which keyword is used to create abstract methods?,abstract,Incorrect,static,synchronized,A,Abstract keyword is used for abstract methods,OOP Concepts,,
625,What is the difference between interface and abstract class?,Multiple inheritance,Default methods,Variable declaration,All of the above,D,"Interfaces support multiple inheritance, can have default methods, and different variable rules",OOP Concepts,,
626,What is method reference in Java 8?,Shorthand for lambda,Incorrect,Alternative to lambda,Replacement for lambda,A,Method reference is shorthand notation for lambda expressions,Lambda Expression,,
627,What is composition in OOP?,Has-a relationship,Incorrect,Was-a relationship,Will-be relationship,A,Composition represents has-a relationship between objects,OOP Concepts,,
628,What is aggregation?,Weak association,Incorrect,No association,Multiple association,A,Aggregation is a weak form of association,OOP Concepts,,
629,What is Stream API?,Data processing,Incorrect,Data deletion,Data copying,A,Stream API is used for processing collections of data,Lambda Expression,,
630,What is final keyword used for?,Constants and preventing inheritance,Incorrect,Methods only,Classes only,A,Final creates constants and prevents inheritance/overriding,Java Fundamentals 3,,
631,What is static keyword?,Class level members,Incorrect,Local members,Global members,A,Static keyword creates class-level members,Java Fundamentals 3,,
632,Which loop is entry-controlled?,for,while,Both for and while,do-while,C,For and while loops check condition before entering,Java Fundamentals 3,,
633,What is the size of int in Java?,16 bits,32 bits,64 bits,8 bits,B,Int data type is 32 bits in Java,Java Fundamentals 3,,
634,What is JVM?,Java Virtual Machine,Incorrect,Java Version Machine,Java Vendor Machine,A,JVM stands for Java Virtual Machine,Java Fundamentals 3,,
635,What is the difference between == and equals()?,Reference vs content comparison,Incorrect,Content vs reference comparison,Both compare content,A,"== compares references, equals() compares content",Java Fundamentals 3,,
636,What is String pool?,Memory area for string literals,Incorrect,Memory area for primitives,Memory area for arrays,A,String pool stores string literals for memory optimization,Java Fundamentals 3,,
637,What is autoboxing?,Automatic conversion from primitive to wrapper,Incorrect,No conversion,Type casting,A,Autoboxing automatically converts primitives to wrapper objects,Java Fundamentals 3,,
638,What is unboxing?,Automatic conversion from wrapper to primitive,Incorrect,No conversion,Type casting,A,Unboxing automatically converts wrapper objects to primitives,Java Fundamentals 3,,
639,Which wrapper class is for int?,Int,Incorrect,Integer,int_wrapper,C,Integer is the wrapper class for int primitive,Java Fundamentals 3,,
640,What happens during autoboxing of int 5?,Creates Integer object,Incorrect,Creates String,Compilation error,A,Autoboxing creates Integer.valueOf(5),Java Fundamentals 3,,
641,Which method is called during unboxing?,valueOf(),intValue(),toString(),equals(),B,Unboxing calls the appropriate value method like intValue(),Java Fundamentals 3,,
642,What is the result of: Integer a = 100; int b = a;,Runtime error,Compilation error,b gets value 100,ClassCastException,C,Unboxing automatically converts Integer to int,Java Fundamentals 3,,
643,Can null be unboxed?,Yes,No,Sometimes,Depends on type,B,Unboxing null wrapper object throws NullPointerException,Java Fundamentals 3,,
644,What is cached for Integer autoboxing?,Values -128 to 127,Values -128 to 128,Values 1 to 1000,No caching,A,Integer objects are cached for values -128 to 127,Java Fundamentals 3,,
645,Which of the following is NOT supported by Java classes?,Single inheritance from classes,Multiple inheritance from classes,Method overriding,Method overloading,A,"Java classes support only single inheritance from classes, not multiple inheritance, though interfaces can extend multiple interfaces",OOP Concepts,,
646,Which of the following is the best example of aggregation in real-world modeling?,A Car has an Engine (engine cannot exist without the car),A Department has Employees (employees can exist without the department).,A House has Rooms (rooms cannot exist without the house),A Book has Pages (pages cannot exist without the book),B,Aggregation represents a 'has-a' relationship where child objects can exist independently of the parent. A Department-Employee relationship is aggregation because employees can exist and work in other departments even if the current department is dissolved.,OOP Concepts,,
647,"In Java code, which example best demonstrates aggregation?",class Car { private Engine engine = new Engine(); },class Library { private List<Book> books; },class Circle { private int radius; },class Person { private String name; },B,"In aggregation, the child objects (Books) can exist independently and can be shared among multiple parents (Libraries). Books can be moved between libraries, demonstrating the loose coupling characteristic of aggregation.",OOP Concepts,,
648,Which of the following is the best example of composition in real-world modeling?,A University has Students (students can transfer to other universities),Incorrect,"A House has Rooms (if house is destroyed, rooms cease to exist)",A Library has Books (books can be moved to other libraries),C,Composition represents a strong 'has-a' relationship where child objects cannot exist without the parent. A House-Room relationship is composition because rooms are integral parts of the house and cannot exist independently if the house is destroyed.,OOP Concepts,,
649,"In Java code, which example best demonstrates composition?",class Company { private List<Employee> employees; },class Car { private Engine engine = new Engine();},class School { private List<Student> students; },class Team { private List<Player> players; },B,"In composition, the child object (Engine) is created within the parent (Car) and cannot exist without it. When the Car object is destroyed, the Engine is also destroyed, demonstrating the strong ownership characteristic of composition.",OOP Concepts,,
650,Which of the following is the best example of generalization (inheritance) in real-world modeling?,A Car has an Engine,Incorrect,A Dog is an Animal (Dog inherits characteristics from Animal),A House has Rooms,C,Generalization represents an 'is-a' relationship where a specific class (Dog) inherits properties and behaviors from a more general class (Animal). This demonstrates inheritance where Dog is a specialized type of Animal.,OOP Concepts,,
651,"In Java code, which example best demonstrates generalization (inheritance)?",class Car { private Engine engine; },class Manager extends Employee { },class Library { private List<Book> books; },class House { private List<Room> rooms; },B,"Generalization is implemented through inheritance using the 'extends' keyword. Manager inherits all properties and methods from Employee and adds its own specific attributes, demonstrating the 'is-a' relationship where Manager is a specialized type of Employee.",OOP Concepts,,
652,What is a lambda expression in Java and what are its main characteristics?,"A lambda expression is a concise way to represent anonymous functions with automatic type inference, lexical scoping, and functional interface implementation",Incorrect,A lambda expression is a method that can only be called once and then destroyed,A lambda expression is a special type of loop for iterating collections,A,"Lambda expressions are anonymous functions that provide a concise way to represent instances of functional interfaces. They feature automatic type inference, lexical scoping (access to effectively final variables), and enable functional programming paradigms in Java. Introduced in Java 8, they eliminate boilerplate code of anonymous inner classes.",Lambda Expression,,
653,Which of the following is a valid lambda expression syntax in Java?,"(int x, int y) -> { return x + y; }",Incorrect,"function(x, y) => x + y","def(x, y) -> return x + y",A,"The correct lambda syntax is (parameters) -> expression or (parameters) -> { statements; }. Option A shows proper syntax with explicit parameter types, arrow operator (->), and block body with return statement. The other options use incorrect keywords or syntax from other programming languages.",Lambda Expression,,
654,True or False: Lambda expressions can access and modify local variables from the enclosing scope.,TRUE,FALSE,,,B,False. Lambda expressions can only access local variables from the enclosing scope if they are effectively final (never modified after initialization). They cannot modify local variables from the enclosing scope due to variable capture restrictions. This ensures thread safety and prevents confusion about variable state.,Lambda Expression,,
655,Which statement about method references in Java is most accurate?,Method references are a more concise way to write lambda expressions when the lambda only calls an existing method,Incorrect,Method references create new method implementations at runtime,Method references are slower than lambda expressions,A,"Method references (::) provide a shorthand notation for lambda expressions that only call an existing method. For example, String::toUpperCase is equivalent to s -> s.toUpperCase(). They can reference static methods, instance methods, and constructors, making code more readable and concise.",Lambda Expression,,
